,id_hecho,fecha,rol,vehiculo_victima,sexo_victima,edad_victima,gravedad,Victima_fatal,Victima_no_fatal
12884,LC-2020-0548696,2020-10-02,,,MASCULINO,38.0,LEVE,0,1
12885,LC-2020-0553803,2020-10-06,,,FEMENINO,66.0,LEVE,0,1
12886,LC-2020-0560915,2020-10-11,,,MASCULINO,55.0,LEVE,0,1
12887,LC-2020-0567691,2020-10-15,,,MASCULINO,,LEVE,0,1
12888,LC-2020-0574467,2020-10-20,,,MASCULINO,24.0,LEVE,0,1
12889,LC-2020-0574467,2020-10-20,,,MASCULINO,19.0,LEVE,0,1
12890,LC-2020-0576042,2020-10-21,,,MASCULINO,28.0,LEVE,0,1
12891,LC-2020-0580745,2020-10-25,,,MASCULINO,23.0,LEVE,0,1
12892,LC-2020-0591924,2020-11-01,,CICLISTA,MASCULINO,29.0,LEVE,0,1
12893,LC-2020-0593246,2020-11-02,,TRANSPORTE PUBLICO,FEMENINO,51.0,LEVE,0,1
12894,LC-2020-0593721,2020-11-02,,,MASCULINO,62.0,LEVE,0,1
12895,LC-2020-0594024,2020-11-02,,CICLISTA,FEMENINO,30.0,LEVE,0,1
12896,LC-2020-0595416,2020-11-03,,TAXI,MASCULINO,63.0,LEVE,0,1
12897,LC-2020-0597045,2020-11-04,,,,,LEVE,0,1
12898,LC-2020-0603789,2020-11-09,,,,,LEVE,0,1
12899,LC-2020-0604950,2020-11-09,,,FEMENINO,48.0,LEVE,0,1
12900,LC-2020-0605431,2020-11-10,,MOTO,MASCULINO,26.0,LEVE,0,1
12901,LC-2020-0606068,2020-11-10,,CICLISTA,MASCULINO,22.0,LEVE,0,1
12902,LC-2020-0606068,2020-11-10,,CICLISTA,FEMENINO,56.0,LEVE,0,1
12903,LC-2020-0606714,2020-11-10,,,FEMENINO,,LEVE,0,1
12904,LC-2020-0608658,2020-11-12,,MOTO,MASCULINO,28.0,LEVE,0,1
12905,LC-2020-0608658,2020-11-12,,MOTO,MASCULINO,6.0,LEVE,0,1
12906,LC-2020-0608658,2020-11-12,,MOTO,FEMENINO,10.0,LEVE,0,1
12907,LC-2020-0609089,2020-11-12,,PEATON,FEMENINO,62.0,LEVE,0,1
12908,LC-2020-0610220,2020-11-12,,,,,LEVE,0,1
12909,LC-2020-0610647,2020-11-13,,CICLISTA,MASCULINO,57.0,LEVE,0,1
12910,LC-2020-0610792,2020-11-13,,MOTO,MASCULINO,31.0,LEVE,0,1
12911,LC-2020-0612469,2020-11-13,,MOTO,,43.0,LEVE,0,1
12912,LC-2020-0612678,2020-11-13,,CICLISTA,FEMENINO,21.0,LEVE,0,1
12913,LC-2020-0613201,2020-11-14,,CICLISTA,MASCULINO,,LEVE,0,1
12914,LC-2020-0614283,2020-11-15,,MOTO,MASCULINO,30.0,LEVE,0,1
12915,LC-2020-0619055,2020-11-18,,MOTO,MASCULINO,18.0,LEVE,0,1
12916,LC-2020-0631461,2020-11-26,,,MASCULINO,38.0,LEVE,0,1
12917,LC-2020-0631631,2020-11-26,,PEATON,varon,23.0,GRAVE,0,1
12918,LC-2020-0631631,2020-11-26,,PEATON,FEMENINO,40.0,LEVE,0,1
12919,LC-2020-0632923,2020-11-27,,CICLISTA,MASCULINO,19.0,LEVE,0,1
12920,LC-2020-0633699,2020-11-28,,AUTO,MASCULINO,30.0,LEVE,0,1
12921,LC-2020-0635234,2020-11-29,,,,,LEVE,0,1
12922,LC-2020-0639510,2020-12-02,,TRANSPORTE PUBLICO,FEMENINO,34.0,LEVE,0,1
12923,LC-2020-0642470,2020-12-03,,MOTO,MASCULINO,28.0,LEVE,0,1
12924,LC-2020-0643991,2020-12-04,,,MASCULINO,34.0,LEVE,0,1
12925,LC-2020-0643991,2020-12-04,,,,,LEVE,0,1
12926,LC-2020-0643991,2020-12-04,,,FEMENINO,31.0,LEVE,0,1
12927,LC-2020-0644840,2020-12-05,,,MASCULINO,52.0,LEVE,0,1
12928,LC-2020-0658269,2020-12-14,,,FEMENINO,26.0,LEVE,0,1
12929,LC-2020-0659505,2020-12-15,,,MASCULINO,43.0,LEVE,0,1
12930,LC-2020-0664886,2020-12-18,,,MASCULINO,44.0,LEVE,0,1
12931,LC-2020-0665158,2020-12-18,,,MASCULINO,61.0,LEVE,0,1
12932,LC-2020-0668191,2020-12-20,,,FEMENINO,24.0,LEVE,0,1
12933,LC-2020-0668191,2020-12-20,,,MASCULINO,34.0,LEVE,0,1
12934,LC-2020-0673064,2020-12-23,,,FEMENINO,28.0,LEVE,0,1
12935,LC-2020-0677168,2020-12-27,,,FEMENINO,40.0,LEVE,0,1
12936,LC-2020-0677168,2020-12-27,,,FEMENINO,48.0,LEVE,0,1
12937,LC-2020-0677168,2020-12-27,,,MASCULINO,56.0,LEVE,0,1
12938,LC-2020-0681124,2020-12-29,,,FEMENINO,48.0,LEVE,0,1
12939,LC-2020-0681124,2020-12-29,,,MASCULINO,14.0,LEVE,0,1
12940,LC-2020-0683770,2020-12-30,,,MASCULINO,22.0,LEVE,0,1
12941,LC-2020-0001446,2020-01-02,,MOTO,MASCULINO,28.0,LEVE,0,1
12942,LC-2020-0004110,2020-01-03,,MOTO,MASCULINO,21.0,LEVE,0,1
12943,LC-2020-0019619,2020-01-09,,MOTO,MASCULINO,28.0,LEVE,0,1
12944,LC-2020-0024721,2020-01-12,,CICLISTA,MASCULINO,29.0,LEVE,0,1
12945,LC-2020-0026159,2020-01-13,,,FEMENINO,52.0,GRAVE,0,1
12946,LC-2020-0028312,2020-01-14,,,MASCULINO,33.0,LEVE,0,1
12947,LC-2020-0033885,2020-01-16,,MOTO,MASCULINO,27.0,LEVE,0,1
12948,LC-2020-0040692,2020-01-20,,CAMION,MASCULINO,40.0,LEVE,0,1
12949,LC-2020-0041859,2020-01-20,,TAXI,MASCULINO,54.0,LEVE,0,1
12950,LC-2020-0051160,2020-01-24,,MOTO,MASCULINO,40.0,LEVE,0,1
12951,LC-2020-0054720,2020-01-27,,CICLISTA,MASCULINO,22.0,LEVE,0,1
12952,LC-2020-0059849,2020-01-28,,CICLISTA,MASCULINO,,LEVE,0,1
12953,LC-2020-0061104,2020-01-29,,AUTO,,,LEVE,0,1
12954,LC-2020-0062093,2020-01-29,,MOTO,MASCULINO,32.0,LEVE,0,1
12955,LC-2020-0073335,2020-02-04,,PEATON,,,LEVE,0,1
12956,LC-2020-0075065,2020-02-04,,UTILITARIO,MASCULINO,54.0,LEVE,0,1
12957,LC-2020-0077059,2020-02-05,,PEATON,,,LEVE,0,1
12958,LC-2020-0079093,2020-02-06,,TRANSPORTE PUBLICO,FEMENINO,77.0,LEVE,0,1
12959,LC-2020-0083785,2020-02-08,,MOTO,,,LEVE,0,1
12960,LC-2020-0085597,2020-02-09,,MOTO,MASCULINO,23.0,LEVE,0,1
12961,LC-2020-0089372,2020-02-11,,PEATON,FEMENINO,38.0,LEVE,0,1
12962,LC-2020-0092467,2020-02-12,,MOTO,MASCULINO,23.0,LEVE,0,1
12963,LC-2020-0095119,2020-02-13,,MOTO,MASCULINO,32.0,LEVE,0,1
12964,LC-2020-0095734,2020-02-13,,TRANSPORTE PUBLICO,FEMENINO,76.0,LEVE,0,1
12965,LC-2020-0100220,2020-02-15,,MOTO,MASCULINO,27.0,LEVE,0,1
12966,LC-2020-0102228,2020-02-16,,,MASCULINO,20.0,LEVE,0,1
12967,LC-2020-0108507,2020-02-19,,,,,LEVE,0,1
12968,LC-2020-0110783,2020-02-20,,MOTO,MASCULINO,32.0,LEVE,0,1
12969,LC-2020-0111930,2020-02-20,,CICLISTA,MASCULINO,59.0,LEVE,0,1
12970,LC-2020-0115054,2020-02-21,,CICLISTA,MASCULINO,29.0,LEVE,0,1
12971,LC-2020-0117097,2020-02-22,,,,,LEVE,0,1
12972,LC-2020-0117143,2020-02-22,,CICLISTA,FEMENINO,54.0,LEVE,0,1
12973,LC-2020-0125853,2020-02-27,,MOTO,,22.0,LEVE,0,1
12974,LC-2020-0130609,2020-02-29,,,MASCULINO,41.0,LEVE,0,1
12975,LC-2020-0142597,2020-03-05,,CICLISTA,FEMENINO,60.0,LEVE,0,1
12976,LC-2020-0142642,2020-03-05,,MOTO,MASCULINO,27.0,LEVE,0,1
12977,LC-2020-0148290,2020-03-07,,MOTO,FEMENINO,22.0,LEVE,0,1
12978,LC-2020-0151634,2020-03-09,,PEATON,MASCULINO,43.0,LEVE,0,1
12979,LC-2020-0193291,2020-04-09,,MOTO,MASCULINO,27.0,GRAVE,0,1
12980,LC-2020-0204105,2020-04-20,,MOTO,MASCULINO,44.0,LEVE,0,1
12981,LC-2020-0220897,2020-04-29,,PEATON,MASCULINO,45.0,LEVE,0,1
12982,LC-2020-0250443,2020-05-20,,CICLISTA,MASCULINO,33.0,LEVE,0,1
12983,LC-2020-0261988,2020-05-27,,,,,LEVE,0,1
12984,LC-2020-0479422,2020-08-14,,CICLISTA,FEMENINO,34.0,LEVE,0,1
12985,LC-2020-0568586,2020-10-16,,,,,LEVE,0,1
12986,LC-2020-0583220,2020-10-26,,MOTO,MASCULINO,43.0,LEVE,0,1
12987,LC-2020-0018828,2020-01-09,,PEATON,FEMENINO,8.0,LEVE,0,1
12988,LC-2020-0027451,2020-01-13,,,MASCULINO,20.0,LEVE,0,1
12989,LC-2020-0029661,2020-01-14,,PEATON,FEMENINO,36.0,LEVE,0,1
12990,LC-2020-0042248,2020-01-21,,MOTO,MASCULINO,27.0,LEVE,0,1
12991,LC-2020-0049173,2020-01-23,,AUTO,FEMENINO,41.0,LEVE,0,1
12992,LC-2020-0076522,2020-02-05,,UTILITARIO,FEMENINO,42.0,LEVE,0,1
12993,LC-2020-0147867,2020-03-07,,PEATON,,,LEVE,0,1
12994,LC-2020-0195663,2020-04-12,,,,,LEVE,0,1
12995,LC-2020-0479539,2020-08-14,,AUTO,MASCULINO,51.0,LEVE,0,1
12996,LC-2020-0517612,2020-09-12,,AUTO,MASCULINO,42.0,LEVE,0,1
12997,LC-2020-0531271,2020-09-22,,,,,LEVE,0,1
12998,LC-2020-0531645,2020-09-22,,MOTO,MASCULINO,53.0,LEVE,0,1
12999,LC-2020-0591679,2020-11-01,,TAXI,MASCULINO,49.0,LEVE,0,1
13000,LC-2020-0591679,2020-11-01,,TAXI,FEMENINO,47.0,LEVE,0,1
13001,LC-2020-0591679,2020-11-01,,TAXI,MASCULINO,43.0,LEVE,0,1
13002,LC-2020-0602462,2020-11-08,,,MASCULINO,29.0,LEVE,0,1
13003,LC-2020-0610916,2020-11-13,,TRANSPORTE PUBLICO,,,LEVE,0,1
13004,LC-2020-0023539,2020-01-11,,CICLISTA,MASCULINO,39.0,LEVE,0,1
13005,LC-2020-0026647,2020-01-13,,TAXI,FEMENINO,30.0,LEVE,0,1
13006,LC-2020-0032427,2020-01-16,,AUTO,MASCULINO,59.0,LEVE,0,1
13007,LC-2020-0051278,2020-01-24,,PEATON,MASCULINO,5.0,LEVE,0,1
13008,LC-2020-0073731,2020-02-04,,MOTO,MASCULINO,28.0,LEVE,0,1
13009,LC-2020-0100371,2020-02-15,,CICLISTA,MASCULINO,36.0,LEVE,0,1
13010,LC-2020-0104359,2020-02-17,,PEATON,FEMENINO,50.0,LEVE,0,1
13011,LC-2020-0114400,2020-02-21,,,FEMENINO,36.0,LEVE,0,1
13012,LC-2020-0115291,2020-02-21,,CICLISTA,,,LEVE,0,1
13013,LC-2020-0125713,2020-02-27,,AUTO,FEMENINO,38.0,LEVE,0,1
13014,LC-2020-0126774,2020-02-27,,MOTO,MASCULINO,56.0,LEVE,0,1
13015,LC-2020-0127238,2020-02-27,,AUTO,FEMENINO,41.0,LEVE,0,1
13016,LC-2020-0129922,2020-02-28,,PEATON,MASCULINO,60.0,LEVE,0,1
13017,LC-2020-0130596,2020-02-29,,MOTO,MASCULINO,40.0,LEVE,0,1
13018,LC-2020-0133088,2020-03-02,,MOTO,MASCULINO,49.0,GRAVE,0,1
13019,LC-2020-0143217,2020-03-05,,MOTO,MASCULINO,23.0,LEVE,0,1
13020,LC-2020-0144204,2020-03-05,,MOTO,MASCULINO,31.0,LEVE,0,1
13021,LC-2020-0144534,2020-03-05,,CICLISTA,MASCULINO,29.0,LEVE,0,1
13022,LC-2020-0145630,2020-03-06,,CICLISTA,MASCULINO,27.0,LEVE,0,1
13023,LC-2020-0146840,2020-03-06,,MOTO,MASCULINO,39.0,LEVE,0,1
13024,LC-2020-0163995,2020-03-13,,AUTO,FEMENINO,46.0,LEVE,0,1
13025,LC-2020-0167227,2020-03-16,,MOTO,MASCULINO,44.0,LEVE,0,1
13026,LC-2020-0168895,2020-03-16,,MOTO,MASCULINO,46.0,LEVE,0,1
13027,LC-2020-0190537,2020-04-06,,PEATON,,,LEVE,0,1
13028,LC-2020-0191382,2020-04-07,,UTILITARIO,MASCULINO,55.0,LEVE,0,1
13029,LC-2020-0219367,2020-04-28,,UTILITARIO,MASCULINO,36.0,LEVE,0,1
13030,LC-2020-0225166,2020-05-03,,MOVIL,,,LEVE,0,1
13031,LC-2020-0251135,2020-05-21,,MOTO,MASCULINO,36.0,LEVE,0,1
13032,LC-2020-0251135,2020-05-21,,MOTO,varon,34.0,LEVE,0,1
13033,LC-2020-0252406,2020-05-21,,MOTO,MASCULINO,47.0,LEVE,0,1
13034,LC-2020-0295241,2020-06-11,,MOTO,MASCULINO,41.0,LEVE,0,1
13035,LC-2020-0433614,2020-07-14,,MOTO,MASCULINO,45.0,LEVE,0,1
13036,LC-2020-0435936,2020-07-15,,AUTO,MASCULINO,43.0,LEVE,0,1
13037,LC-2020-0437858,2020-07-16,,MOTO,MASCULINO,22.0,LEVE,0,1
13038,LC-2020-0462562,2020-08-03,,CAMION,MASCULINO,35.0,LEVE,0,1
13039,LC-2020-0465766,2020-08-05,,UTILITARIO,MASCULINO,24.0,LEVE,0,1
13040,LC-2020-0487257,2020-08-20,,CICLISTA,MASCULINO,38.0,LEVE,0,1
13041,LC-2020-0487580,2020-08-20,,TRANSPORTE PUBLICO,FEMENINO,51.0,LEVE,0,1
13042,LC-2020-0494758,2020-08-26,,CICLISTA,MASCULINO,49.0,LEVE,0,1
13043,LC-2020-0516590,2020-09-11,,MOTO,MASCULINO,,LEVE,0,1
13044,LC-2020-0518875,2020-09-14,,MOTO,FEMENINO,23.0,LEVE,0,1
13045,LC-2020-0539605,2020-09-28,,CICLISTA,FEMENINO,26.0,LEVE,0,1
13046,LC-2020-0560642,2020-10-10,,MOTO,,28.0,LEVE,0,1
13047,LC-2020-0563571,2020-10-13,,MOTO,MASCULINO,40.0,LEVE,0,1
13048,LC-2020-0567022,2020-10-15,,PEATON,FEMENINO,80.0,GRAVE,0,1
13049,LC-2020-0575510,2020-10-21,,,,,LEVE,0,1
13050,LC-2020-0576070,2020-10-21,,,MASCULINO,33.0,LEVE,0,1
13051,LC-2020-0577547,2020-10-22,,,FEMENINO,29.0,LEVE,0,1
13052,LC-2020-0579817,2020-10-24,,,,,LEVE,0,1
13053,LC-2020-0582892,2020-10-26,,MOTO,MASCULINO,31.0,LEVE,0,1
13054,LC-2020-0607839,2020-11-11,,MOTO,MASCULINO,39.0,LEVE,0,1
13055,LC-2020-0637334,2020-11-30,,MOTO,MASCULINO,51.0,LEVE,0,1
13056,LC-2020-0638351,2020-12-01,,UTILITARIO,MASCULINO,36.0,LEVE,0,1
13057,LC-2020-0639024,2020-12-01,,,MASCULINO,24.0,LEVE,0,1
13058,LC-2020-0651179,2020-12-10,,,MASCULINO,46.0,LEVE,0,1
13059,LC-2020-0663967,2020-12-17,,,FEMENINO,39.0,LEVE,0,1
13060,LC-2020-0011571,2020-01-06,,MOTO,MASCULINO,44.0,LEVE,0,1
13061,LC-2020-0015414,2020-01-08,,MOTO,,,LEVE,0,1
13062,LC-2020-0017627,2020-01-09,,AUTO,MASCULINO,24.0,LEVE,0,1
13063,LC-2020-0018081,2020-01-09,,PEATON,FEMENINO,70.0,LEVE,0,1
13064,LC-2020-0034381,2020-01-16,,,,,LEVE,0,1
13065,LC-2020-0035578,2020-01-17,,AUTO,MASCULINO,39.0,LEVE,0,1
13066,LC-2020-0037697,2020-01-18,,PEATON,MASCULINO,33.0,LEVE,0,1
13067,LC-2020-0052893,2020-01-25,,MOTO,MASCULINO,28.0,LEVE,0,1
13068,LC-2020-0056387,2020-01-27,,TAXI,FEMENINO,29.0,LEVE,0,1
13069,LC-2020-0061625,2020-01-29,,MOTO,MASCULINO,27.0,LEVE,0,1
13070,LC-2020-0064974,2020-01-30,,CICLISTA,,,LEVE,0,1
13071,LC-2020-0072316,2020-02-03,,MOTO,,,LEVE,0,1
13072,LC-2020-0078984,2020-02-06,,MOTO,MASCULINO,47.0,LEVE,0,1
13073,LC-2020-0087435,2020-02-10,,TRANSPORTE PUBLICO,FEMENINO,23.0,LEVE,0,1
13074,LC-2020-0091294,2020-02-12,,MOTO,MASCULINO,25.0,LEVE,0,1
13075,LC-2020-0105599,2020-02-18,,MOTO,MASCULINO,38.0,LEVE,0,1
13076,LC-2020-0108977,2020-02-19,,TRANSPORTE PUBLICO,MASCULINO,50.0,LEVE,0,1
13077,LC-2020-0142840,2020-03-05,,MOTO,MASCULINO,57.0,LEVE,0,1
13078,LC-2020-0163509,2020-03-13,,PEATON,FEMENINO,41.0,LEVE,0,1
13079,LC-2020-0167955,2020-03-16,,CICLISTA,MASCULINO,28.0,LEVE,0,1
13080,LC-2020-0208040,2020-04-23,,MOTO,,,LEVE,0,1
13081,LC-2020-0223007,2020-05-01,,CICLISTA,,,LEVE,0,1
13082,LC-2020-0332566,2020-06-21,,UTILITARIO,FEMENINO,59.0,LEVE,0,1
13083,LC-2020-0423110,2020-07-09,,PEATON,FEMENINO,25.0,LEVE,0,1
13084,LC-2020-0440947,2020-07-17,,PEATON,MASCULINO,79.0,LEVE,0,1
13085,LC-2020-0459048,2020-07-31,,MOTO,MASCULINO,48.0,LEVE,0,1
13086,LC-2020-0462520,2020-08-03,,MOTO,MASCULINO,34.0,LEVE,0,1
13087,LC-2020-0482668,2020-08-17,,PEATON,,,LEVE,0,1
13088,LC-2020-0486019,2020-08-19,,CICLISTA,MASCULINO,21.0,LEVE,0,1
13089,LC-2020-0503784,2020-09-02,,CICLISTA,MASCULINO,26.0,LEVE,0,1
13090,LC-2020-0539875,2020-09-28,,TAXI,MASCULINO,63.0,LEVE,0,1
13091,LC-2020-0544223,2020-09-30,,CICLISTA,MASCULINO,41.0,LEVE,0,1
13092,LC-2020-0553506,2020-10-06,,,MASCULINO,62.0,LEVE,0,1
13093,LC-2020-0555385,2020-10-07,,,MASCULINO,64.0,LEVE,0,1
13094,LC-2020-0559607,2020-10-10,,,MASCULINO,34.0,LEVE,0,1
13095,LC-2020-0560464,2020-10-10,,,,,LEVE,0,1
13096,LC-2020-0560678,2020-10-11,,,MASCULINO,24.0,LEVE,0,1
13097,LC-2020-0561762,2020-10-12,,,MASCULINO,21.0,LEVE,0,1
13098,LC-2020-0569288,2020-10-16,,,MASCULINO,23.0,LEVE,0,1
13099,LC-2020-0581591,2020-10-25,,,,,LEVE,0,1
13100,LC-2020-0590892,2020-10-31,,,FEMENINO,60.0,LEVE,0,1
13101,LC-2020-0595611,2020-11-03,,MOTO,MASCULINO,33.0,LEVE,0,1
13102,LC-2020-0601906,2020-11-07,,,MASCULINO,49.0,LEVE,0,1
13103,LC-2020-0601906,2020-11-07,,,MASCULINO,29.0,LEVE,0,1
13104,LC-2020-0605710,2020-11-10,,CICLISTA,MASCULINO,20.0,LEVE,0,1
13105,LC-2020-0612898,2020-11-13,,MOTO,,,LEVE,0,1
13106,LC-2020-0617245,2020-11-17,,PEATON,MASCULINO,78.0,LEVE,0,1
13107,LC-2020-0617970,2020-11-17,,CICLISTA,MASCULINO,31.0,LEVE,0,1
13108,LC-2020-0631910,2020-11-26,,MOTO,MASCULINO,24.0,LEVE,0,1
13109,LC-2020-0637842,2020-12-01,,,MASCULINO,34.0,LEVE,0,1
13110,LC-2020-0638696,2020-12-01,,,MASCULINO,33.0,LEVE,0,1
13111,LC-2020-0656273,2020-12-14,,,MASCULINO,25.0,LEVE,0,1
13112,LC-2020-0673267,2020-12-23,,,FEMENINO,28.0,LEVE,0,1
13113,LC-2020-0679856,2020-12-28,,,FEMENINO,48.0,LEVE,0,1
13114,LC-2020-0679856,2020-12-28,,,MASCULINO,16.0,LEVE,0,1
13115,LC-2020-0682893,2020-12-30,,,MASCULINO,66.0,LEVE,0,1
13116,LC-2020-0683604,2020-12-30,,,MASCULINO,13.0,LEVE,0,1
13117,LC-2020-0009129,2020-01-05,,MOTO,MASCULINO,32.0,LEVE,0,1
13118,LC-2020-0018088,2020-01-09,,PEATON,,86.0,GRAVE,0,1
13119,LC-2020-0038193,2020-01-18,,AUTO,MASCULINO,53.0,LEVE,0,1
13120,LC-2020-0054191,2020-01-26,,AUTO,MASCULINO,44.0,LEVE,0,1
13121,LC-2020-0078865,2020-02-06,,,MASCULINO,65.0,LEVE,0,1
13122,LC-2020-0084179,2020-02-08,,MOTO,,,LEVE,0,1
13123,LC-2020-0093865,2020-02-12,,MOTO,FEMENINO,40.0,LEVE,0,1
13124,LC-2020-0102171,2020-02-16,,PEATON,FEMENINO,26.0,LEVE,0,1
13125,LC-2020-0110390,2020-02-19,,TRANSPORTE PUBLICO,FEMENINO,35.0,LEVE,0,1
13126,LC-2020-0126775,2020-02-27,,MOTO,MASCULINO,50.0,LEVE,0,1
13127,LC-2020-0127089,2020-02-27,,MOTO,MASCULINO,39.0,LEVE,0,1
13128,LC-2020-0131450,2020-02-29,,MOTO,MASCULINO,22.0,LEVE,0,1
13129,LC-2020-0147873,2020-03-07,,MOTO,MASCULINO,28.0,LEVE,0,1
13130,LC-2020-0155725,2020-03-10,,MOTO,MASCULINO,23.0,LEVE,0,1
13131,LC-2020-0159523,2020-03-12,,,MASCULINO,42.0,LEVE,0,1
13132,LC-2020-0173791,2020-03-19,,CICLISTA,MASCULINO,30.0,LEVE,0,1
13133,LC-2020-0201661,2020-04-17,,MOTO,,,LEVE,0,1
13134,LC-2020-0207077,2020-04-22,,MOTO,MASCULINO,34.0,LEVE,0,1
13135,LC-2020-0227455,2020-05-05,,MOTO,MASCULINO,34.0,LEVE,0,1
13136,LC-2020-0234249,2020-05-10,,MOTO,MASCULINO,38.0,LEVE,0,1
13137,LC-2020-0238744,2020-05-13,,CICLISTA,FEMENINO,,LEVE,0,1
13138,LC-2020-0240501,2020-05-14,,TRANSPORTE PUBLICO,,,LEVE,0,1
13139,LC-2020-0240976,2020-05-14,,PEATON,MASCULINO,63.0,LEVE,0,1
13140,LC-2020-0282854,2020-06-05,,MOTO,MASCULINO,32.0,LEVE,0,1
13141,LC-2020-0289758,2020-06-09,,CICLISTA,MASCULINO,38.0,LEVE,0,1
13142,LC-2020-0390521,2020-07-03,,MOTO,MASCULINO,38.0,LEVE,0,1
13143,LC-2020-0430172,2020-07-12,,,MASCULINO,58.0,LEVE,0,1
13144,LC-2020-0433449,2020-06-13,,MOTO,MASCULINO,30.0,GRAVE,0,1
13145,LC-2020-0435954,2020-07-15,,MOTO,MASCULINO,,LEVE,0,1
13146,LC-2020-0440538,2020-07-17,,MOTO,MASCULINO,37.0,LEVE,0,1
13147,LC-2020-0441193,2020-07-18,,PEATON,FEMENINO,30.0,LEVE,0,1
13148,LC-2020-0444786,2020-07-20,,MOTO,,,LEVE,0,1
13149,LC-2020-0451834,2020-07-26,,AUTO,,,LEVE,0,1
13150,LC-2020-0457667,2020-07-30,,,FEMENINO,36.0,LEVE,0,1
13151,LC-2020-0462735,2020-08-03,,MOTO,MASCULINO,32.0,LEVE,0,1
13152,LC-2020-0471414,2020-08-09,,PEATON,FEMENINO,30.0,LEVE,0,1
13153,LC-2020-0472079,2020-08-10,,PEATON,MASCULINO,1.0,LEVE,0,1
13154,LC-2020-0472079,2020-08-20,,PEATON,varon,44.0,LEVE,0,1
13155,LC-2020-0481096,2020-08-15,,CICLISTA,,18.0,LEVE,0,1
13156,LC-2020-0481180,2020-08-15,,MOTO,,,LEVE,0,1
13157,LC-2020-0481489,2020-08-15,,AUTO,MASCULINO,24.0,LEVE,0,1
13158,LC-2020-0483108,2020-08-17,,AUTO,MASCULINO,47.0,LEVE,0,1
13159,LC-2020-0485718,2020-08-19,,CICLISTA,FEMENINO,35.0,LEVE,0,1
13160,LC-2020-0486999,2020-08-20,,CICLISTA,FEMENINO,38.0,LEVE,0,1
13161,LC-2020-0491063,2020-08-23,,MOTO,FEMENINO,26.0,LEVE,0,1
13162,LC-2020-0495488,2020-08-26,,MOTO,MASCULINO,35.0,LEVE,0,1
13163,LC-2020-0498325,2020-08-28,,MOTO,MASCULINO,24.0,LEVE,0,1
13164,LC-2020-0499483,2020-08-29,,MOTO,MASCULINO,57.0,GRAVE,0,1
13165,LC-2020-0514527,2020-09-10,,CICLISTA,MASCULINO,20.0,LEVE,0,1
13166,LC-2020-0518566,2020-09-13,,AUTO,MASCULINO,,LEVE,0,1
13167,LC-2020-0518760,2020-09-14,,MOTO,MASCULINO,32.0,LEVE,0,1
13168,LC-2020-0524609,2020-09-17,,MOTO,MASCULINO,39.0,LEVE,0,1
13169,LC-2020-0531783,2020-09-22,,MOTO,MASCULINO,26.0,LEVE,0,1
13170,LC-2020-0531940,2020-09-22,,AUTO,MASCULINO,26.0,LEVE,0,1
13171,LC-2020-0533653,2020-09-23,,CICLISTA,MASCULINO,22.0,LEVE,0,1
13172,LC-2020-0534284,2020-09-24,,MOTO,MASCULINO,33.0,LEVE,0,1
13173,LC-2020-0535825,2020-09-25,,AUTO,MASCULINO,52.0,LEVE,0,1
13174,LC-2020-0537945,2020-09-26,,MOTO,MASCULINO,27.0,LEVE,0,1
13175,LC-2020-0538772,2020-09-27,,MOTO,FEMENINO,43.0,LEVE,0,1
13176,LC-2020-0546075,2020-10-01,,,FEMENINO,22.0,LEVE,0,1
13177,LC-2020-0555611,2020-10-07,,,MASCULINO,25.0,LEVE,0,1
13178,LC-2020-0557474,2020-10-08,,,MASCULINO,30.0,LEVE,0,1
13179,LC-2020-0570659,2020-10-18,,,FEMENINO,45.0,LEVE,0,1
13180,LC-2020-0574166,2020-10-20,,,MASCULINO,38.0,LEVE,0,1
13181,LC-2020-0574508,2020-10-20,,,FEMENINO,24.0,LEVE,0,1
13182,LC-2020-0580185,2020-10-24,,,FEMENINO,55.0,LEVE,0,1
13183,LC-2020-0591179,2020-10-31,,,MASCULINO,19.0,LEVE,0,1
13184,LC-2020-0592331,2020-11-02,,PEATON,MASCULINO,60.0,LEVE,0,1
13185,LC-2020-0595443,2020-11-03,,PEATON,MASCULINO,75.0,LEVE,0,1
13186,LC-2020-0599395,2020-11-05,,,FEMENINO,68.0,LEVE,0,1
13187,LC-2020-0600036,2020-11-06,,MOTO,MASCULINO,50.0,LEVE,0,1
13188,LC-2020-0602134,2020-11-07,,MOTO,MASCULINO,26.0,LEVE,0,1
13189,LC-2020-0602876,2020-11-08,,,MASCULINO,4.0,LEVE,0,1
13190,LC-2020-0602876,2020-11-08,,,FEMENINO,31.0,LEVE,0,1
13191,LC-2020-0608475,2020-11-11,,AUTO,,,LEVE,0,1
13192,LC-2020-0616664,2020-11-16,,CICLISTA,,,LEVE,0,1
13193,LC-2020-0617686,2020-11-17,,MOTO,MASCULINO,25.0,LEVE,0,1
13194,LC-2020-0619417,2020-11-18,,MOTO,MASCULINO,40.0,LEVE,0,1
13195,LC-2020-0620797,2020-11-19,,,MASCULINO,43.0,LEVE,0,1
13196,LC-2020-0621549,2020-11-19,,PEATON,FEMENINO,27.0,LEVE,0,1
13197,LC-2020-0622839,2020-11-20,,,MASCULINO,67.0,LEVE,0,1
13198,LC-2020-0623314,2020-11-20,,MOTO,MASCULINO,31.0,LEVE,0,1
